h	h_name	h_in_db	t	t_name	t_in_db	relation	split
ENST00000411579		False	ENSG00000198276	UCKL1	False		
ENSG00000268858		False	ENSG00000198276	UCKL1	False		
ENSG00000262136	NQO1-DT	False	ENSG00000198373	WWP2	False		
ENSG00000273162		False	ENSG00000198408	OGA	False		
ENSG00000255100	TSKU-AS1	False	ENSG00000198488	B3GNT6	False		
ENSG00000270103		False	ENSG00000198492	YTHDF2	False		
ENSG00000273449		False	ENSG00000198498	TMA16	False		
CUFF.199304		False	ENSG00000198569	SLC34A3	False		
ENSG00000268996	MAN1B1-DT	False	ENSG00000198569	SLC34A3	False		
ENSG00000227252	COPS8-DT	False	ENSG00000198612	COPS8	False		
ENSG00000231871	IPO9-AS1	False	ENSG00000198700	IPO9	False		
CUFF.175907		False	ENSG00000198742	SMURF1	True		
ENSG00000259775	EIF5-DT	False	ENSG00000198752	CDC42BPB	False		
ENSG00000260919		False	ENSG00000198794	SCAMP5	False		
ENSG00000259001		False	ENSG00000198805	PNP	False		
ENSG00000261420	MPC1-DT	False	ENSG00000198818	SFT2D1	False		
TCONS_l2_00024520		False	ENSG00000198818	SFT2D1	False		
ENSG00000278341		False	ENSG00000198931	APRT	False		
ENSG00000259877	ZNF778-DT	False	ENSG00000198931	APRT	False		
ENSG00000279140		False	ENSG00000203485	INF2	False		
ENSG00000258701	LINC00638	False	ENSG00000203485	INF2	False		
ENST00000524808		False	ENSG00000203499	IQANK1	True		
ENSG00000254144		False	ENSG00000203499	IQANK1	True		
ENSG00000273175		False	ENSG00000203666	EFCAB2	False		
ENST00000456414		False	ENSG00000203865	ATP1A1-AS1	False		
ENSG00000280195		False	ENSG00000203879	GDI1	False		
ENSG00000285018		False	ENSG00000203879	GDI1	False		
ENSG00000280213	UCKL1-AS1	False	ENSG00000203896	LIME1	False		
ENST00000427804		False	ENSG00000204138	PHACTR4	False		
ENSG00000267801		False	ENSG00000204316	MRPL38	False		
ENSG00000285565		False	ENSG00000204389	HSPA1A	False		
ENSG00000234006	DDX39B-AS1	False	ENSG00000204389	HSPA1A	False		
ENSG00000285565		False	ENSG00000204390	HSPA1L	False		
ENSG00000234006	DDX39B-AS1	False	ENSG00000204390	HSPA1L	False		
ENSG00000285565		False	ENSG00000204394	VARS1	False		
ENSG00000234006	DDX39B-AS1	False	ENSG00000204396	VWA7	False		
ENSG00000285565		False	ENSG00000204396	VWA7	False		
ENSG00000285565		False	ENSG00000204421	LY6G6C	False		
ENSG00000234006	DDX39B-AS1	False	ENSG00000204435	CSNK2B	False		
ENSG00000234006	DDX39B-AS1	False	ENSG00000204438	GPANK1	False		
ENSG00000234006	DDX39B-AS1	False	ENSG00000204444	APOM	True		
ENSG00000285565		False	ENSG00000204444	APOM	True		
ENSG00000234006	DDX39B-AS1	False	ENSG00000204516	MICB	False		
ENSG00000267871	ZNF460-AS1	False	ENSG00000204524	ZNF805	False		
ENSG00000272273	IER3-AS1	False	ENSG00000204560	DHX16	False		
ENSG00000272273	IER3-AS1	False	ENSG00000204569	PPP1R10	True		
ENSG00000272273	IER3-AS1	False	ENSG00000204580	DDR1	False		
ENSG00000267827		False	ENSG00000204611	ZNF616	False		
ENST00000513771		False	ENSG00000204628	RACK1	True		
ENST00000417845		False	ENSG00000204682	MIR1915HG	False		
ENST00000417845		False	ENSG00000204683		False		
ENSG00000258210		False	ENSG00000204856	FAM216A	False		
ENST00000537925		False	ENSG00000204922	UQCC3	False		
ENSG00000276436		False	ENSG00000204977	TRIM13	False		
ENST00000537498		False	ENSG00000205018		False		
ENSG00000259877	ZNF778-DT	False	ENSG00000205018		False		
ENSG00000271553		False	ENSG00000205085	GARIN1A	False		
ENSG00000279329		False	ENSG00000205209	SCGB2B2	False		
ENSG00000258056	CD63-AS1	False	ENSG00000205323	SARNP	False		
ENSG00000273973		False	ENSG00000205323	SARNP	False		
ENSG00000270175		False	ENSG00000205352	PRR13	False		
ENSG00000259775	EIF5-DT	False	ENSG00000205436	EXOC3L4	False		
ENSG00000272884		False	ENSG00000205544	TMEM256	False		
ENSG00000261532		False	ENSG00000205937	RNPS1	False		
TCONS_00017250		False	ENSG00000212747	RTL8B	False		
ENSG00000180539	LINC02908	False	ENSG00000212864	RNF208	False		
ENST00000608609		False	ENSG00000213337	ANKRD39	False		
ENSG00000267100	ILF3-DT	True	ENSG00000213339	QTRT1	False		
ENSG00000255559	ZNF252P-AS1	False	ENSG00000213563	C8orf82	False		
ENST00000599190		False	ENSG00000213762	ZNF134	False		
ENSG00000272273	IER3-AS1	False	ENSG00000213780	GTF2H4	False		
ENSG00000264772		False	ENSG00000213859	KCTD11	False		
ENSG00000245910	SNHG6	True	ENSG00000213865		False		
ENSG00000276698		False	ENSG00000213906	LTB4R2	False		
ENSG00000259321		False	ENSG00000213920	MDP1	False		
ENST00000399886		False	ENSG00000213983	AP1G2	False		
ENSG00000277767		False	ENSG00000213995	NAXD	False		
ENSG00000275902		False	ENSG00000214087	ARL16	False		
ENSG00000116883		False	ENSG00000214193	SH3D21	False		
ENSG00000274213		False	ENSG00000214226	C17orf67	False		
ENSG00000259001		False	ENSG00000214274	ANG	False		
TCONS_00019700		False	ENSG00000214530	STARD10	False		
ENST00000586907		False	ENSG00000214654	B3GALT9	False		
ENST00000442982		False	ENSG00000214654	B3GALT9	False		
ENST00000588973		False	ENSG00000214654	B3GALT9	False		
ENST00000608862		False	ENSG00000214654	B3GALT9	False		
ENST00000447891		False	ENSG00000214654	B3GALT9	False		
ENST00000612398		False	ENSG00000214654	B3GALT9	False		
ENST00000611982		False	ENSG00000214654	B3GALT9	False		
ENST00000614216		False	ENSG00000214654	B3GALT9	False		
ENST00000432640		False	ENSG00000214654	B3GALT9	False		
ENST00000450803		False	ENSG00000214654	B3GALT9	False		
ENSG00000279088		False	ENSG00000214655	ZSWIM8	False		
ENSG00000280238		False	ENSG00000214655	ZSWIM8	False		
ENST00000439898		False	ENSG00000214706	IFRD2	False		
ENST00000537925		False	ENSG00000214753	HNRNPUL2	True		
ENST00000537925		False	ENSG00000214756	CSKMT	False		
ENSG00000272106		False	ENSG00000215014		False		
ENST00000314957		False	ENSG00000215068	ANXA2R-AS1	False		
ENSG00000271788		False	ENSG00000215068	ANXA2R-AS1	False		
ENSG00000276791		False	ENSG00000215148	PRSS41	False		
ENSG00000258727	AP1G2-AS1	False	ENSG00000215271		False		
TCONS_00007951		False	ENSG00000215375	MYL5	False		
ENSG00000233825	EPC1-AS2	False	ENSG00000216937	CCDC7	False		
ENSG00000256116		False	ENSG00000219435	CATSPERZ	False		
ENST00000538355		False	ENSG00000219435	CATSPERZ	False		
ENSG00000267607	ICAM4-AS1	False	ENSG00000220201	ZGLP1	False		
ENSG00000273064		False	ENSG00000221823	PPP3R1	False		
TCONS_00013551		False	ENSG00000221838	AP4M1	False		
ENST00000342584		False	ENSG00000221990	EXOC3-AS1	False		
ENST00000510604		False	ENSG00000221990	EXOC3-AS1	False		
ENST00000502511		False	ENSG00000221990	EXOC3-AS1	False		
ENST00000448587		False	ENSG00000223573	TINCR	True		
ENSG00000278921	EPB41L4A-DT	False	ENSG00000224032	EPB41L4A-AS1	True		
ENST00000607836		False	ENSG00000224152	BAZ2B-AS1	False		
ENSG00000260612		False	ENSG00000224470	ATXN1L	False		
ENSG00000278876		False	ENSG00000225663	MCRIP1	False		
ENSG00000261071		False	ENSG00000225921	NOL7	False		
ENSG00000273619		False	ENSG00000226332		False		
ENST00000411630		False	ENSG00000226887	ERVMER34-1	False		
ENST00000429480		False	ENSG00000226944	RNF207-AS1	False		
ENST00000620594		False	ENSG00000227431	CSE1L-DT	False		
ENST00000623640		False	ENSG00000227431	CSE1L-DT	False		
ENST00000618800		False	ENSG00000227431	CSE1L-DT	False		
ENSG00000273637		False	ENSG00000228436	RRAGC-DT	False		
ENSG00000272017		False	ENSG00000228439		False		
ENSG00000180539	LINC02908	False	ENSG00000228544	CCDC183-AS1	False		
ENSG00000272106		False	ENSG00000228594	FNDC10	False		
ENSG00000215014		False	ENSG00000228594	FNDC10	False		
ENST00000508000		False	ENSG00000228716	DHFR	False		
ENSG00000244701		False	ENSG00000228775	WEE2-AS1	False		
ENSG00000260992	DOCK9-DT	False	ENSG00000228889	UBAC2-AS1	False		
STRG.49017		False	ENSG00000229666	MAST4-AS1	False		
ENSG00000278922		False	ENSG00000229809	ZNF688	False		
ENST00000441272		False	ENSG00000229953	BCAN-AS2	False		
ENSG00000260360		False	ENSG00000230124	ACBD6	False		
ENSG00000235527	HIPK1-AS1	False	ENSG00000231128		False		
ENSG00000226167	AP4B1-AS1	False	ENSG00000231128		False		
ENSG00000279306		False	ENSG00000231563		False		
ENSG00000268996	MAN1B1-DT	False	ENSG00000231864		False		
ENSG00000255389		False	ENSG00000231889	TRAF3IP2-AS1	False		
ENSG00000268996	MAN1B1-DT	False	ENSG00000232434	AJM1	False		
ENSG00000260190		False	ENSG00000232434	AJM1	False		
ENSG00000231770	TMEM44-AS1	False	ENSG00000233058	ATP13A3-DT	False		
ENSG00000276728		False	ENSG00000233175	FMNL1-AS1	False		
ENSG00000268996	MAN1B1-DT	False	ENSG00000233198	RNF224	False		
CUFF.199304		False	ENSG00000233198	RNF224	False		
ENST00000433036		False	ENSG00000234235	BOK-AS1	True		
ENST00000513626		False	ENSG00000234292		False		
ENSG00000267811		False	ENSG00000234857	HNRNPUL2-BSCL2	False		
ENSG00000269176		False	ENSG00000234857	HNRNPUL2-BSCL2	False		
ENSG00000258727	AP1G2-AS1	False	ENSG00000235194	PPP1R3E	False		
ENSG00000271427		False	ENSG00000236137	CD101-AS1	False		
ENST00000563079		False	ENSG00000236336	CDYL-AS1	False		
ENSG00000279602		False	ENSG00000236383	CCDC200	False		
TCONS_l2_00011241		False	ENSG00000236383	CCDC200	False		
TCONS_l2_00011244		False	ENSG00000236383	CCDC200	False		
TCONS_l2_00011245		False	ENSG00000236383	CCDC200	False		
ENST00000429053		False	ENSG00000236740		False		
ENST00000423414		False	ENSG00000236753	MKLN1-AS	True		
ENST00000433079		False	ENSG00000236753	MKLN1-AS	True		
ENST00000443623		False	ENSG00000236753	MKLN1-AS	True		
ENST00000435523		False	ENSG00000236753	MKLN1-AS	True		
ENST00000431189		False	ENSG00000236753	MKLN1-AS	True		
ENST00000416999		False	ENSG00000236753	MKLN1-AS	True		
ENST00000429901		False	ENSG00000236753	MKLN1-AS	True		
ENSG00000242590		False	ENSG00000237330	RNF223	False		
ENSG00000231073		False	ENSG00000237781	ADAMTSL4-AS2	False		
ENSG00000257702	LBX2-AS1	True	ENSG00000239779	WBP1	False		
ENSG00000278922		False	ENSG00000239791		False		
ENSG00000273329		False	ENSG00000240204	SMKR1	False		
ENST00000423008		False	ENSG00000240230	COX19	False		
ENST00000422230		False	ENSG00000240230	COX19	False		
ENST00000413706		False	ENSG00000240230	COX19	False		
TCONS_00013672		False	ENSG00000240230	COX19	False		
TCONS_00005314		False	ENSG00000240344	PPIL3	False		
ENSG00000273437		False	ENSG00000240682	ISY1	False		
ENSG00000272181		False	ENSG00000241101	PRICKLE2-AS2	False		
ENSG00000270103		False	ENSG00000242125	SNHG3	True		
ENST00000483436		False	ENSG00000242125	SNHG3	True		
ENSG00000270022		False	ENSG00000242247	ARFGAP3	False		
ENSG00000234171	RNASEH1-DT	False	ENSG00000242282		False		
ENSG00000277142	LINC00235	False	ENSG00000242612	DECR2	False		
TCONS_00003617		False	ENSG00000243147	MRPL33	False		
TCONS_00004186		False	ENSG00000243147	MRPL33	False		
ENSG00000271380		False	ENSG00000243364	EFNA4	False		
ENST00000439898		False	ENSG00000243477	NAA80	False		
ENST00000442526		False	ENSG00000243660	ZNF487	False		
ENSG00000273064		False	ENSG00000243667	DNAAF10	False		
ENSG00000272277		False	ENSG00000244041	LINC01011	False		
ENST00000416970		False	ENSG00000244187	TMEM141	False		
ENST00000436596		False	ENSG00000244187	TMEM141	False		
ENSG00000251562	MALAT1	True	ENSG00000245532	NEAT1	True		
ENSG00000270117		False	ENSG00000245532	NEAT1	True		
ENSG00000278376		False	ENSG00000245869		False		
ENSG00000260651		False	ENSG00000246560	UBE2D3-AS1	False		
ENSG00000254251		False	ENSG00000246792		False		
ENST00000533736		False	ENSG00000249348	UGDH-AS1	False		
ENSG00000223652	PRDM6-AS1	False	ENSG00000249996	PPIC-AS1	False		
ENSG00000254389	RHPN1-AS1	True	ENSG00000250571	GLI4	False		
ENSG00000271918		False	ENSG00000251201	TMED7-TICAM2	False		
ENSG00000271380		False	ENSG00000251246	EFNA4-EFNA3	False		
ENSG00000272525	BTF3-DT	False	ENSG00000251493	FOXD1	True		
ENSG00000254614	CAPN1-AS1	False	ENSG00000251562	MALAT1	True		
ENSG00000245532	NEAT1	True	ENSG00000251562	MALAT1	True		
ENST00000424948		False	ENSG00000253313	C1orf210	False		
ENST00000517910		False	ENSG00000254024		False		
ENST00000533004		False	ENSG00000254144		False		
ENST00000421505		False	ENSG00000254154	CRYZL2P-SEC16B	False		
ENSG00000272172		False	ENSG00000254389	RHPN1-AS1	True		
ENSG00000255559	ZNF252P-AS1	False	ENSG00000254402	LRRC24	False		
ENST00000524808		False	ENSG00000254548		False		
ENSG00000251562	MALAT1	True	ENSG00000254614	CAPN1-AS1	False		
ENSG00000270117		False	ENSG00000254614	CAPN1-AS1	False		
ENST00000537925		False	ENSG00000254772	EEF1G	False		
ENSG00000280010		False	ENSG00000255073	ZFP91-CNTF	False		
ENSG00000261578		False	ENSG00000255100	TSKU-AS1	False		
ENSG00000273141		False	ENSG00000255112	CHMP1B	False		
ENST00000537925		False	ENSG00000255432		False		
ENSG00000279196		False	ENSG00000255439		False		
ENSG00000261487		False	ENSG00000255439		False		
CUFF.52002		False	ENSG00000255526	NEDD8-MDP1	False		
ENSG00000259321		False	ENSG00000255526	NEDD8-MDP1	False		
ENST00000542763		False	ENSG00000255992	PUS1-AS1	False		
ENSG00000259775	EIF5-DT	False	ENSG00000256053	COA8	False		
ENSG00000267871	ZNF460-AS1	False	ENSG00000256060	TRAPPC2B	False		
ENSG00000261771	DNAAF4-CCPG1	False	ENSG00000256061	DNAAF4	False		
ENSG00000271751		False	ENSG00000256269	HMBS	False		
ENSG00000272186	VPS11-DT	False	ENSG00000256269	HMBS	False		
ENSG00000260285	TRMT61A-DT	False	ENSG00000256500		False		
ENST00000582965		False	ENSG00000256525	POLG2	False		
ENST00000538355		False	ENSG00000257069	KCNK4-TEX40	False		
TCONS_00020073		False	ENSG00000257086		False		
ENSG00000244701		False	ENSG00000257093	DENND11	False		
ENSG00000258938		False	ENSG00000257272		False		
ENSG00000270175		False	ENSG00000257379		False		
ENSG00000258056	CD63-AS1	False	ENSG00000257390		False		
ENSG00000273973		False	ENSG00000257390		False		
TCONS_00027385		False	ENSG00000257704	INAFM1	False		
ENSG00000258199		False	ENSG00000257809	MYL6B-AS1	False		
ENSG00000273973		False	ENSG00000258056	CD63-AS1	False		
ENSG00000258982		False	ENSG00000258504		False		
ENSG00000259001		False	ENSG00000258818	RNASE4	False		
ENSG00000272735		False	ENSG00000258881		False		
ENST00000582965		False	ENSG00000258890	CEP95	False		
ENST00000578492		False	ENSG00000258890	CEP95	False		
ENSG00000272888	CHASERR	False	ENSG00000258922		False		
ENSG00000257272		False	ENSG00000258938		False		
ENSG00000259052		False	ENSG00000258982		False		
ENSG00000258982		False	ENSG00000259052		False		
ENSG00000259001		False	ENSG00000259060		False		
ENSG00000259001		False	ENSG00000259171		False		
ENSG00000276651		False	ENSG00000259248	USP3-AS1	False		
ENSG00000176753	PAK6-AS1	False	ENSG00000259288	BUB1B-PAK6	False		
ENSG00000259321		False	ENSG00000259371		False		
ENSG00000260669		False	ENSG00000259522		False		
ENSG00000270964	MAP2K5-DT	False	ENSG00000259673	IQCH-AS1	False		
ENST00000563192		False	ENSG00000259784		False		
ENSG00000259877	ZNF778-DT	False	ENSG00000259803	SLC22A31	False		
ENSG00000280303	ERICD	True	ENSG00000259891		False		
ENSG00000279583		False	ENSG00000259952		False		
ENST00000456105		False	ENSG00000260021		False		
ENSG00000277235		False	ENSG00000260032	NORAD	True		
ENSG00000261840		False	ENSG00000260083	MIR762HG	False		
ENSG00000260852	FBXL19-AS1	True	ENSG00000260083	MIR762HG	False		
ENSG00000278922		False	ENSG00000260167		False		
ENSG00000239791		False	ENSG00000260167		False		
ENSG00000275709		False	ENSG00000260170		False		
ENSG00000274904		False	ENSG00000260219	CD2BP2-DT	False		
ENSG00000275734		False	ENSG00000260259	LINC02166	False		
ENSG00000279196		False	ENSG00000260267		False		
ENSG00000260625	RUSF1-DT	False	ENSG00000260267		False		
ENSG00000275454		False	ENSG00000260269		False		
ENSG00000275454		False	ENSG00000260274		False		
ENSG00000275807		False	ENSG00000260367		False		
ENSG00000277142	LINC00235	False	ENSG00000260394	STUB1-DT	False		
ENSG00000261766		False	ENSG00000260442	ATP2A1-AS1	False		
ENSG00000275807		False	ENSG00000260442	ATP2A1-AS1	False		
ENSG00000260612		False	ENSG00000260593		False		
ENSG00000260593		False	ENSG00000260612		False		
ENST00000569291		False	ENSG00000260625	RUSF1-DT	False		
ENSG00000260267		False	ENSG00000260625	RUSF1-DT	False		
ENSG00000261532		False	ENSG00000260778	MIR3677HG	False		
ENSG00000279348		False	ENSG00000260804	LINC01963	False		
ENSG00000261487		False	ENSG00000260852	FBXL19-AS1	True		
ENSG00000260899		False	ENSG00000260852	FBXL19-AS1	True		
ENSG00000280211		False	ENSG00000260852	FBXL19-AS1	True		
ENSG00000260083	MIR762HG	False	ENSG00000260852	FBXL19-AS1	True		
ENSG00000261840		False	ENSG00000260852	FBXL19-AS1	True		
ENSG00000278922		False	ENSG00000260869		False		
ENSG00000239791		False	ENSG00000260869		False		
STRG.2925		False	ENSG00000260879		False		
ENSG00000261840		False	ENSG00000260899		False		
ENSG00000280211		False	ENSG00000260899		False		
ENSG00000261487		False	ENSG00000260899		False		
ENSG00000260852	FBXL19-AS1	True	ENSG00000260899		False		
ENSG00000273226		False	ENSG00000260912		False		
ENSG00000272842		False	ENSG00000260912		False		
ENSG00000228889	UBAC2-AS1	False	ENSG00000260992	DOCK9-DT	False		
ENSG00000275807		False	ENSG00000261067		False		
ENSG00000271882		False	ENSG00000261087	ZNNT1	False		
ENSG00000274015		False	ENSG00000261242		False		
ENSG00000268615		False	ENSG00000261334		False		
ENST00000316786		False	ENSG00000261334		False		
ENSG00000274904		False	ENSG00000261416	CORO1A-AS1	False		
TCONS_l2_00024520		False	ENSG00000261420	MPC1-DT	False		
ENSG00000260339	HEXA-AS1	False	ENSG00000261423	TMEM202-AS1	False		
ENSG00000239791		False	ENSG00000261459		False		
ENSG00000260899		False	ENSG00000261487		False		
ENSG00000260852	FBXL19-AS1	True	ENSG00000261487		False		
ENSG00000260778	MIR3677HG	False	ENSG00000261532		False		
ENSG00000255100	TSKU-AS1	False	ENSG00000261578		False		
ENSG00000274220		False	ENSG00000261717		False		
ENSG00000273486		False	ENSG00000261758	STAG1-DT	False		
ENSG00000275807		False	ENSG00000261766		False		
CUFF.199304		False	ENSG00000261793		False		
ENSG00000268996	MAN1B1-DT	False	ENSG00000261793		False		
ENSG00000273437		False	ENSG00000261796	ISY1-RAB43	False		
ENSG00000260083	MIR762HG	False	ENSG00000261840		False		
ENSG00000280211		False	ENSG00000261840		False		
ENSG00000260852	FBXL19-AS1	True	ENSG00000261840		False		
ENSG00000278922		False	ENSG00000261840		False		
ENSG00000260899		False	ENSG00000261840		False		
ENSG00000234327	ZNF232-AS1	False	ENSG00000261879	ZNF594-DT	False		
ENST00000570901		False	ENSG00000261971	MMP25-AS1	False		
ENST00000573414		False	ENSG00000261971	MMP25-AS1	False		
ENSG00000264772		False	ENSG00000262302		False		
ENSG00000272884		False	ENSG00000262481	TMEM256-PLSCR3	False		
ENSG00000234006	DDX39B-AS1	False	ENSG00000263020		False		
ENSG00000260369		False	ENSG00000263069	RNF213-AS1	False		
ENSG00000262420	TXNDC11-AS1	False	ENSG00000263307	RSL1D1-DT	False		
ENSG00000278876		False	ENSG00000263731		False		
ENST00000582787		False	ENSG00000263798		False		
ENSG00000265008		False	ENSG00000263823		False		
ENSG00000279207		False	ENSG00000264112		False		
ENSG00000264112		False	ENSG00000264364	DYNLL2	False		
ENSG00000285184		False	ENSG00000264522	OTUD7B	False		
ENST00000584608		False	ENSG00000264813		False		
ENSG00000263823		False	ENSG00000265008		False		
ENSG00000255559	ZNF252P-AS1	False	ENSG00000265393		False		
ENST00000581596		False	ENSG00000265702		False		
ENST00000611275		False	ENSG00000265972	TXNIP	True		
ENSG00000265257		False	ENSG00000266053	NDUFV2-AS1	False		
ENSG00000275542		False	ENSG00000266074	BAHCC1	False		
ENSG00000275966		False	ENSG00000266074	BAHCC1	False		
ENSG00000266962	HSD17B1-AS1	False	ENSG00000266929		False		
ENSG00000267751	BSG-AS1	False	ENSG00000266933	MADCAM1-AS1	False		
ENST00000413518		False	ENSG00000267216	ZNF8-ERVK3-1	False		
ENSG00000224505	HEXIM2-AS1	False	ENSG00000267278	MAP3K14-AS1	False		
ENSG00000276728		False	ENSG00000267278	MAP3K14-AS1	False		
ENSG00000274425		False	ENSG00000267303		False		
ENSG00000267801		False	ENSG00000267342		False		
TCONS_00027655		False	ENSG00000267493	CIRBP-AS1	False		
TCONS_00027154		False	ENSG00000267493	CIRBP-AS1	False		
ENSG00000274425		False	ENSG00000267607	ICAM4-AS1	False		
ENSG00000267607	ICAM4-AS1	False	ENSG00000267673	FDX2	False		
ENSG00000274425		False	ENSG00000267673	FDX2	False		
ENSG00000235280	MCF2L-AS1	True	ENSG00000267868		False		
TCONS_00027635		False	ENSG00000267871	ZNF460-AS1	False		
ENSG00000268895	A1BG-AS1	True	ENSG00000268049		False		
ENST00000316786		False	ENSG00000268050		False		
ENSG00000261334		False	ENSG00000268050		False		
ENSG00000268615		False	ENSG00000268050		False		
ENSG00000267871	ZNF460-AS1	False	ENSG00000268133		False		
ENSG00000269583		False	ENSG00000268361		False		
ENSG00000269814		False	ENSG00000268465		False		
ENSG00000269814		False	ENSG00000268530		False		
ENSG00000261334		False	ENSG00000268615		False		
CUFF.112969		False	ENSG00000268858		False		
ENST00000449500		False	ENSG00000268858		False		
ENST00000411579		False	ENSG00000268858		False		
ENSG00000268049		False	ENSG00000268895	A1BG-AS1	True		
CUFF.199304		False	ENSG00000268996	MAN1B1-DT	False		
ENSG00000268895	A1BG-AS1	True	ENSG00000269054	ZNF497-AS1	False		
ENSG00000269399		False	ENSG00000269058	CALR3	False		
ENSG00000285583		False	ENSG00000269242		False		
ENSG00000285018		False	ENSG00000269335	IKBKG	True		
ENSG00000280195		False	ENSG00000269335	IKBKG	True		
ENSG00000279748		False	ENSG00000269399		False		
ENSG00000261671		False	ENSG00000269897	COMMD3-BMI1	True		
ENSG00000279631		False	ENSG00000269897	COMMD3-BMI1	True		
ENST00000424181		False	ENSG00000270084	GAS5-AS1	False		
ENSG00000242125	SNHG3	True	ENSG00000270103		False		
ENST00000483436		False	ENSG00000270103		False		
ENSG00000254614	CAPN1-AS1	False	ENSG00000270117		False		
ENSG00000245532	NEAT1	True	ENSG00000270117		False		
ENSG00000269921		False	ENSG00000270147		False		
ENSG00000257379		False	ENSG00000270175		False		
ENSG00000278601		False	ENSG00000270589		False		
ENSG00000280184		False	ENSG00000270638		False		
ENSG00000285938		False	ENSG00000270959	LPP-AS2	False		
ENSG00000271659		False	ENSG00000271155		False		
ENSG00000271155		False	ENSG00000271659		False		
ENSG00000215068	ANXA2R-AS1	False	ENSG00000271788		False		
ENSG00000273026		False	ENSG00000271853		False		
ENSG00000282386		False	ENSG00000271853		False		
ENSG00000261087	ZNNT1	False	ENSG00000271882		False		
ENSG00000282386		False	ENSG00000272030		False		
ENSG00000273026		False	ENSG00000272030		False		
ENSG00000215014		False	ENSG00000272106		False		
ENSG00000254389	RHPN1-AS1	True	ENSG00000272172		False		
ENSG00000285399		False	ENSG00000272181		False		
ENSG00000241101	PRICKLE2-AS2	False	ENSG00000272181		False		
ENSG00000273175		False	ENSG00000272195		False		
ENSG00000244041	LINC01011	False	ENSG00000272277		False		
ENSG00000225339		False	ENSG00000272325	NUDT3	False		
ENSG00000284602		False	ENSG00000272432		False		
ENST00000417705		False	ENSG00000272512		False		
ENSG00000280238		False	ENSG00000272589	ZSWIM8-AS1	False		
ENSG00000180539	LINC02908	False	ENSG00000272679		False		
TCONS_00013943		False	ENSG00000272686	WASL-DT	False		
ENSG00000177337	DLGAP1-AS1	True	ENSG00000272688		False		
ENSG00000259920		False	ENSG00000272701	MESTIT1	False		
ENST00000380711		False	ENSG00000272821		False		
ENSG00000260912		False	ENSG00000272842		False		
ENSG00000180539	LINC02908	False	ENSG00000272896		False		
ENSG00000196366	C9orf163	False	ENSG00000272896		False		
ENSG00000280238		False	ENSG00000272916		False		
TCONS_00018537		False	ENSG00000272916		False		
ENSG00000279689		False	ENSG00000272916		False		
ENST00000492465		False	ENSG00000272933	TRIM8-DT	False		
ENSG00000273210		False	ENSG00000272948		False		
ENSG00000279838		False	ENSG00000273004		False		
ENSG00000285867		False	ENSG00000273026		False		
ENSG00000271853		False	ENSG00000273026		False		
ENSG00000272030		False	ENSG00000273026		False		
ENST00000417820		False	ENSG00000273027		False		
ENSG00000280213	UCKL1-AS1	False	ENSG00000273047		False		
TCONS_00013649		False	ENSG00000273117	INSIG1-DT	False		
ENSG00000280213	UCKL1-AS1	False	ENSG00000273154		False		
ENSG00000272195		False	ENSG00000273175		False		
ENST00000625189		False	ENSG00000273199		False		
ENST00000624086		False	ENSG00000273199		False		
ENSG00000272948		False	ENSG00000273210		False		
ENSG00000260912		False	ENSG00000273226		False		
ENST00000430633		False	ENSG00000273249	WDR5-DT	False		
ENST00000550853		False	ENSG00000273249	WDR5-DT	False		
ENST00000552018		False	ENSG00000273249	WDR5-DT	False		
ENSG00000273064		False	ENSG00000273398		False		
ENSG00000261758	STAG1-DT	False	ENSG00000273486		False		
ENSG00000279982		False	ENSG00000273521		False		
ENSG00000273784		False	ENSG00000273723	SUGT1-DT	False		
ENSG00000273723	SUGT1-DT	False	ENSG00000273784		False		
ENSG00000258056	CD63-AS1	False	ENSG00000273973		False		
ENSG00000261242		False	ENSG00000274015		False		
TCONS_00028139		False	ENSG00000274173	LINC02967	False		
ENSG00000267607	ICAM4-AS1	False	ENSG00000274425		False		
ENSG00000272009		False	ENSG00000274641	H2BC17	False		
ENST00000561649		False	ENSG00000274751		False		
ENSG00000275966		False	ENSG00000274833		False		
ENSG00000275542		False	ENSG00000274833		False		
ENSG00000260219	CD2BP2-DT	False	ENSG00000274904		False		
ENSG00000275846		False	ENSG00000274997	H2AC12	False		
ENSG00000277182		False	ENSG00000275023	MLLT6	False		
TCONS_00003286		False	ENSG00000275052	PPP4R3B	False		
ENST00000436764		False	ENSG00000275401		False		
ENST00000568183		False	ENSG00000275441		False		
ENSG00000260274		False	ENSG00000275454		False		
ENST00000571724		False	ENSG00000275542		False		
ENSG00000279692		False	ENSG00000275542		False		
ENSG00000274833		False	ENSG00000275542		False		
ENSG00000279059		False	ENSG00000275710		False		
ENSG00000261766		False	ENSG00000275807		False		
ENSG00000279583		False	ENSG00000275857		False		
ENST00000571724		False	ENSG00000275966		False		
ENSG00000274833		False	ENSG00000275966		False		
ENSG00000279692		False	ENSG00000275966		False		
ENSG00000277969		False	ENSG00000276293	PIP4K2B	False		
ENSG00000277182		False	ENSG00000276293	PIP4K2B	False		
ENSG00000260394	STUB1-DT	False	ENSG00000277142	LINC00235	False		
ENSG00000277969		False	ENSG00000277182		False		
ENST00000412643		False	ENSG00000277232	GTSE1-DT	False		
ENSG00000260032	NORAD	True	ENSG00000277235		False		
ENSG00000277969		False	ENSG00000277258	PCGF2	False		
